fscore_abc,precision_abc,recall_abc,score_thr
0.7566574839302111,0.7504553734061931,0.762962962962963,0.98
0.7529411764705882,0.6892307692307692,0.8296296296296296,0.96
0.7374392220421393,0.6556195965417867,0.8425925925925926,0.94
0.7307386814932486,0.6397774687065368,0.8518518518518519,0.92
0.7307307307307308,0.7952069716775599,0.6759259259259259,0.985
0.7237354085603113,0.6241610738255033,0.8611111111111112,0.9
0.6958377801494131,0.8211586901763224,0.6037037037037037,0.99
0.5794621026894865,0.8525179856115108,0.4388888888888889,0.995
