,score_thr,synapse_collection,annotator,fscore,precision,recall,fpcount,fncount,tpcount,gtcount,predcount
0,0.0,synful,alia,0.7075812274368231,0.6533333333333333,0.7716535433070866,104,58,196,254,300
1,10.0,synful,alia,0.7054545454545454,0.6554054054054054,0.7637795275590551,102,60,194,254,296
2,20.0,synful,alia,0.7137546468401488,0.676056338028169,0.7559055118110236,92,62,192,254,284
3,30.0,synful,alia,0.7159090909090909,0.6897810218978102,0.7440944881889764,85,65,189,254,274
4,40.0,synful,alia,0.717557251908397,0.6962962962962963,0.7401574803149606,82,66,188,254,270
5,50.0,synful,alia,0.7201565557729941,0.7159533073929961,0.7244094488188977,73,70,184,254,257
6,60.0,synful,alia,0.7236580516898609,0.7309236947791165,0.7165354330708661,67,72,182,254,249
7,70.0,synful,alia,0.7232323232323232,0.7427385892116183,0.7047244094488189,62,75,179,254,241
8,80.0,synful,alia,0.719836400817996,0.7489361702127659,0.6929133858267716,59,78,176,254,235
9,90.0,synful,alia,0.7257731958762886,0.7619047619047619,0.6929133858267716,55,78,176,254,231
10,100.0,synful,alia,0.723404255319149,0.7870370370370371,0.6692913385826772,46,84,170,254,216
11,200.0,synful,alia,0.6878048780487804,0.9038461538461539,0.5551181102362205,15,113,141,254,156
12,300.0,synful,alia,0.5760869565217391,0.9298245614035088,0.41732283464566927,8,148,106,254,114
13,400.0,synful,alia,0.40866873065015474,0.9565217391304348,0.25984251968503935,3,188,66,254,69
14,500.0,synful,alia,0.2818791946308725,0.9545454545454546,0.16535433070866143,2,212,42,254,44
15,600.0,synful,alia,0.19718309859154928,0.9333333333333333,0.11023622047244094,2,226,28,254,30
16,700.0,synful,alia,0.1180811808118081,0.9411764705882353,0.06299212598425197,1,238,16,254,17
17,800.0,synful,alia,0.08270676691729324,0.9166666666666666,0.04330708661417323,1,243,11,254,12
18,900.0,synful,alia,0.060836501901140684,0.8888888888888888,0.031496062992125984,1,246,8,254,9
19,1000.0,synful,alia,0.031007751937984496,1.0,0.015748031496062992,0,250,4,254,4
20,1100.0,synful,alia,0.00784313725490196,1.0,0.003937007874015748,0,253,1,254,1
21,1200.0,synful,alia,0.00784313725490196,1.0,0.003937007874015748,0,253,1,254,1
22,1300.0,synful,alia,0.00784313725490196,1.0,0.003937007874015748,0,253,1,254,1
23,1400.0,synful,alia,0.00784313725490196,1.0,0.003937007874015748,0,253,1,254,1
24,0.0,syntist_ffn,alia,0.16936394429808058,0.09363295880149813,0.8858267716535433,2178,29,225,254,2403
25,100.0,syntist_ffn,alia,0.3362690152121698,0.21105527638190955,0.8267716535433071,785,44,210,254,995
26,200.0,syntist_ffn,alia,0.41482965931863724,0.2782258064516129,0.8149606299212598,537,47,207,254,744
27,300.0,syntist_ffn,alia,0.46842709529276694,0.33063209076175043,0.8031496062992126,413,50,204,254,617
28,400.0,syntist_ffn,alia,0.50571791613723,0.37335834896810505,0.7834645669291339,334,55,199,254,533
29,500.0,syntist_ffn,alia,0.5316804407713499,0.4088983050847458,0.7598425196850394,279,61,193,254,472
30,600.0,syntist_ffn,alia,0.543103448275862,0.4276018099547511,0.7440944881889764,253,65,189,254,442
31,700.0,syntist_ffn,alia,0.553191489361702,0.4504950495049505,0.7165354330708661,222,72,182,254,404
32,800.0,syntist_ffn,alia,0.5642633228840125,0.46875,0.7086614173228346,204,74,180,254,384
33,900.0,syntist_ffn,alia,0.5770491803278689,0.4943820224719101,0.6929133858267716,180,78,176,254,356
34,1000.0,syntist_ffn,alia,0.5906040268456375,0.5146198830409356,0.6929133858267716,166,78,176,254,342
35,2000.0,syntist_ffn,alia,0.6000000000000001,0.6527777777777778,0.5551181102362205,75,113,141,254,216
36,3000.0,syntist_ffn,alia,0.5436893203883496,0.7088607594936709,0.4409448818897638,46,142,112,254,158
37,4000.0,syntist_ffn,alia,0.4438356164383561,0.7297297297297297,0.3188976377952756,30,173,81,254,111
38,5000.0,syntist_ffn,alia,0.32000000000000006,0.7323943661971831,0.2047244094488189,19,202,52,254,71
39,6000.0,syntist_ffn,alia,0.2080536912751678,0.7045454545454546,0.1220472440944882,13,223,31,254,44
40,7000.0,syntist_ffn,alia,0.16666666666666666,0.7058823529411765,0.09448818897637795,10,230,24,254,34
41,8000.0,syntist_ffn,alia,0.13523131672597866,0.7037037037037037,0.07480314960629922,8,235,19,254,27
42,9000.0,syntist_ffn,alia,0.11552346570397111,0.6956521739130435,0.06299212598425197,7,238,16,254,23
43,10000.0,syntist_ffn,alia,0.08118081180811808,0.6470588235294118,0.04330708661417323,6,243,11,254,17
44,11000.0,syntist_ffn,alia,0.0599250936329588,0.6153846153846154,0.031496062992125984,5,246,8,254,13
45,12000.0,syntist_ffn,alia,0.030418250950570342,0.4444444444444444,0.015748031496062992,5,250,4,254,9
46,13000.0,syntist_ffn,alia,0.022900763358778626,0.375,0.011811023622047244,5,251,3,254,8
47,14000.0,syntist_ffn,alia,0.015325670498084292,0.2857142857142857,0.007874015748031496,5,252,2,254,7
48,15000.0,syntist_ffn,alia,0.015325670498084292,0.2857142857142857,0.007874015748031496,5,252,2,254,7
49,16000.0,syntist_ffn,alia,0.007692307692307693,0.16666666666666666,0.003937007874015748,5,253,1,254,6
50,17000.0,syntist_ffn,alia,0.007692307692307693,0.16666666666666666,0.003937007874015748,5,253,1,254,6
51,18000.0,syntist_ffn,alia,0.007722007722007721,0.2,0.003937007874015748,4,253,1,254,5
52,19000.0,syntist_ffn,alia,0.007722007722007721,0.2,0.003937007874015748,4,253,1,254,5
53,20000.0,syntist_ffn,alia,0.007751937984496124,0.25,0.003937007874015748,3,253,1,254,4
54,21000.0,syntist_ffn,alia,0.007751937984496124,0.25,0.003937007874015748,3,253,1,254,4
55,22000.0,syntist_ffn,alia,0.007751937984496124,0.25,0.003937007874015748,3,253,1,254,4
56,23000.0,syntist_ffn,alia,0.007751937984496124,0.25,0.003937007874015748,3,253,1,254,4
57,24000.0,syntist_ffn,alia,0.007751937984496124,0.25,0.003937007874015748,3,253,1,254,4
58,25000.0,syntist_ffn,alia,0.0078125,0.5,0.003937007874015748,1,253,1,254,2
59,26000.0,syntist_ffn,alia,0.00784313725490196,1.0,0.003937007874015748,0,253,1,254,1
60,0.0,synful,tyler,0.6783831282952548,0.6433333333333333,0.7174721189591078,107,76,193,269,300
61,10.0,synful,tyler,0.6761061946902654,0.6452702702702703,0.7100371747211895,105,78,191,269,296
