,score_thr,synapse_collection,annotator,fscore,precision,recall,fpcount,fncount,tpcount,gtcount,predcount
0,0.0,syntist_ffn,,0.1278538812785388,0.06910736322501028,0.8527918781725888,2263,29,168,197,2431
1,100.0,syntist_ffn,,0.30769230769230765,0.19036144578313252,0.8020304568527918,672,39,158,197,830
2,200.0,syntist_ffn,,0.3765586034912718,0.24958677685950414,0.766497461928934,454,46,151,197,605
3,300.0,syntist_ffn,,0.42960812772133533,0.3008130081300813,0.751269035532995,344,49,148,197,492
4,400.0,syntist_ffn,,0.46677471636952994,0.34285714285714286,0.7309644670050761,276,53,144,197,420
5,500.0,syntist_ffn,,0.5000000000000001,0.38274932614555257,0.7208121827411168,229,55,142,197,371
6,600.0,syntist_ffn,,0.5186567164179106,0.41002949852507375,0.7055837563451777,200,58,139,197,339
7,700.0,syntist_ffn,,0.5383104125736738,0.4391025641025641,0.6954314720812182,175,60,137,197,312
8,800.0,syntist_ffn,,0.5567010309278351,0.46875,0.6852791878172588,153,62,135,197,288
9,900.0,syntist_ffn,,0.5745140388768899,0.5,0.6751269035532995,133,64,133,197,266
10,1000.0,syntist_ffn,,0.5833333333333334,0.5135135135135135,0.6751269035532995,126,64,133,197,259
11,2000.0,syntist_ffn,,0.5517241379310345,0.6357615894039735,0.4873096446700508,55,101,96,197,151
12,3000.0,syntist_ffn,,0.4934210526315789,0.7009345794392523,0.38071065989847713,32,122,75,197,107
13,4000.0,syntist_ffn,,0.39097744360902253,0.7536231884057971,0.2639593908629442,17,145,52,197,69
14,5000.0,syntist_ffn,,0.2716049382716049,0.717391304347826,0.16751269035532995,13,164,33,197,46
15,6000.0,syntist_ffn,,0.22127659574468087,0.6842105263157895,0.1319796954314721,12,171,26,197,38
16,7000.0,syntist_ffn,,0.17040358744394618,0.7307692307692307,0.09644670050761421,7,178,19,197,26
17,8000.0,syntist_ffn,,0.11214953271028039,0.7058823529411765,0.06091370558375635,5,185,12,197,17
18,9000.0,syntist_ffn,,0.07692307692307691,0.7272727272727273,0.04060913705583756,3,189,8,197,11
19,10000.0,syntist_ffn,,0.0676328502415459,0.7,0.03553299492385787,3,190,7,197,10
20,11000.0,syntist_ffn,,0.05825242718446602,0.6666666666666666,0.030456852791878174,3,191,6,197,9
21,12000.0,syntist_ffn,,0.0392156862745098,0.5714285714285714,0.02030456852791878,3,193,4,197,7
22,13000.0,syntist_ffn,,0.029556650246305417,0.5,0.015228426395939087,3,194,3,197,6
23,14000.0,syntist_ffn,,0.019801980198019802,0.4,0.01015228426395939,3,195,2,197,5
24,15000.0,syntist_ffn,,0.019900497512437807,0.5,0.01015228426395939,2,195,2,197,4
25,16000.0,syntist_ffn,,0.019900497512437807,0.5,0.01015228426395939,2,195,2,197,4
26,17000.0,syntist_ffn,,0.009999999999999998,0.3333333333333333,0.005076142131979695,2,196,1,197,3
27,18000.0,syntist_ffn,,0.009999999999999998,0.3333333333333333,0.005076142131979695,2,196,1,197,3
28,19000.0,syntist_ffn,,0.009999999999999998,0.3333333333333333,0.005076142131979695,2,196,1,197,3
29,20000.0,syntist_ffn,,0.009999999999999998,0.3333333333333333,0.005076142131979695,2,196,1,197,3
30,21000.0,syntist_ffn,,0.009999999999999998,0.3333333333333333,0.005076142131979695,2,196,1,197,3
