,score_thr,synapse_collection,annotator,fscore,precision,recall,fpcount,fncount,tpcount,gtcount,predcount
42,800.0,syntist_ffn,,0.49871465295629824,0.38415841584158417,0.7106227106227107,311,79,194,273,505
43,900.0,syntist_ffn,,0.5188172043010753,0.40976645435244163,0.706959706959707,278,80,193,273,471
44,1000.0,syntist_ffn,,0.538787023977433,0.4380733944954128,0.6996336996336996,245,82,191,273,436
45,2000.0,syntist_ffn,,0.6348623853211008,0.6360294117647058,0.6336996336996337,99,100,173,273,272
46,3000.0,syntist_ffn,,0.577006507592191,0.7074468085106383,0.48717948717948717,55,140,133,273,188
47,4000.0,syntist_ffn,,0.4711779448621553,0.746031746031746,0.3443223443223443,32,179,94,273,126
48,5000.0,syntist_ffn,,0.3934426229508197,0.7741935483870968,0.26373626373626374,21,201,72,273,93
49,6000.0,syntist_ffn,,0.3448275862068966,0.8,0.21978021978021978,15,213,60,273,75
50,7000.0,syntist_ffn,,0.2621951219512195,0.7818181818181819,0.1575091575091575,12,230,43,273,55
51,8000.0,syntist_ffn,,0.20952380952380953,0.7857142857142857,0.12087912087912088,9,240,33,273,42
52,9000.0,syntist_ffn,,0.1699346405228758,0.7878787878787878,0.09523809523809523,7,247,26,273,33
53,10000.0,syntist_ffn,,0.10273972602739727,0.7894736842105263,0.054945054945054944,4,258,15,273,19
54,11000.0,syntist_ffn,,0.08333333333333336,0.8,0.04395604395604396,3,261,12,273,15
55,12000.0,syntist_ffn,,0.06338028169014084,0.8181818181818182,0.03296703296703297,2,264,9,273,11
56,13000.0,syntist_ffn,,0.06360424028268552,0.9,0.03296703296703297,1,264,9,273,10
57,14000.0,syntist_ffn,,0.0498220640569395,0.875,0.02564102564102564,1,266,7,273,8
58,15000.0,syntist_ffn,,0.035842293906810034,0.8333333333333334,0.018315018315018316,1,268,5,273,6
59,16000.0,syntist_ffn,,0.021660649819494587,0.75,0.01098901098901099,1,270,3,273,4
60,17000.0,syntist_ffn,,0.014492753623188408,0.6666666666666666,0.007326007326007326,1,271,2,273,3
61,18000.0,syntist_ffn,,0.014492753623188408,0.6666666666666666,0.007326007326007326,1,271,2,273,3
62,19000.0,syntist_ffn,,0.014492753623188408,0.6666666666666666,0.007326007326007326,1,271,2,273,3
63,20000.0,syntist_ffn,,0.014545454545454545,1.0,0.007326007326007326,0,271,2,273,2
64,21000.0,syntist_ffn,,0.0072992700729927005,1.0,0.003663003663003663,0,272,1,273,1
