,score_thr,synapse_collection,annotator,fscore,precision,recall,fpcount,fncount,tpcount,gtcount,predcount
0,0.0,synful,,0.7570385818561002,0.708984375,0.8120805369127517,149,84,363,447,512
1,10.0,synful,,0.7570977917981073,0.7142857142857143,0.8053691275167785,144,87,360,447,504
2,20.0,synful,,0.7637540453074433,0.7375,0.7919463087248322,126,93,354,447,480
3,30.0,synful,,0.7616926503340757,0.7583148558758315,0.7651006711409396,109,105,342,447,451
4,40.0,synful,,0.764172335600907,0.774712643678161,0.7539149888143176,98,110,337,447,435
5,50.0,synful,,0.766398158803222,0.7890995260663507,0.7449664429530202,89,114,333,447,422
6,60.0,synful,,0.7631271878646441,0.7975609756097561,0.7315436241610739,83,120,327,447,410
7,70.0,synful,,0.7526627218934911,0.7989949748743719,0.7114093959731543,80,129,318,447,398
8,80.0,synful,,0.7509025270758124,0.8125,0.697986577181208,72,135,312,447,384
9,90.0,synful,,0.7417380660954713,0.8189189189189189,0.6778523489932886,67,144,303,447,370
10,100.0,synful,,0.7412935323383085,0.834733893557423,0.6666666666666666,59,149,298,447,357
11,200.0,synful,,0.6333808844507847,0.8740157480314961,0.4966442953020134,32,225,222,447,254
12,300.0,synful,,0.5008077544426494,0.9011627906976745,0.34675615212527966,17,292,155,447,172
13,400.0,synful,,0.32846715328467146,0.8910891089108911,0.20134228187919462,11,357,90,447,101
14,500.0,synful,,0.24031007751937983,0.8985507246376812,0.13870246085011187,7,385,62,447,69
15,600.0,synful,,0.18181818181818182,0.9375,0.10067114093959731,3,402,45,447,48
16,700.0,synful,,0.13692946058091288,0.9428571428571428,0.0738255033557047,2,414,33,447,35
17,800.0,synful,,0.10570824524312895,0.9615384615384616,0.05592841163310962,1,422,25,447,26
18,900.0,synful,,0.06896551724137931,0.9411764705882353,0.035794183445190156,1,431,16,447,17
19,1000.0,synful,,0.04366812227074236,0.9090909090909091,0.02237136465324385,1,437,10,447,11
20,1100.0,synful,,0.030837004405286344,1.0,0.015659955257270694,0,440,7,447,7
21,1200.0,synful,,0.026490066225165563,1.0,0.013422818791946308,0,441,6,447,6
22,1300.0,synful,,0.008908685968819599,1.0,0.0044742729306487695,0,445,2,447,2
23,1400.0,synful,,0.008908685968819599,1.0,0.0044742729306487695,0,445,2,447,2
24,1500.0,synful,,0.008908685968819599,1.0,0.0044742729306487695,0,445,2,447,2
25,1600.0,synful,,0.004464285714285714,1.0,0.0022371364653243847,0,446,1,447,1
