,score_thr,synapse_collection,annotator,fscore,precision,recall,fpcount,fncount,tpcount,gtcount,predcount
30,40.0,synful,alia,0.7275204359673024,0.7542372881355932,0.7026315789473684,87,113,267,380,354
31,50.0,synful,alia,0.7260083449235049,0.7699115044247787,0.6868421052631579,78,119,261,380,339
32,60.0,synful,alia,0.7172995780590717,0.770392749244713,0.6710526315789473,76,125,255,380,331
33,70.0,synful,alia,0.7155172413793104,0.7879746835443038,0.6552631578947369,67,131,249,380,316
34,80.0,synful,alia,0.7151162790697674,0.7987012987012987,0.6473684210526316,62,134,246,380,308
35,90.0,synful,alia,0.7090103397341211,0.8080808080808081,0.631578947368421,57,140,240,380,297
36,100.0,synful,alia,0.6995515695067266,0.8096885813148789,0.6157894736842106,55,146,234,380,289
37,200.0,synful,alia,0.6027397260273972,0.8627450980392157,0.4631578947368421,28,204,176,380,204
38,300.0,synful,alia,0.4760076775431862,0.8794326241134752,0.3263157894736842,17,256,124,380,141
39,400.0,synful,alia,0.35864978902953587,0.9042553191489362,0.2236842105263158,9,295,85,380,94
40,500.0,synful,alia,0.2645739910313902,0.8939393939393939,0.15526315789473685,7,321,59,380,66
41,600.0,synful,alia,0.14492753623188406,0.8823529411764706,0.07894736842105263,4,350,30,380,34
42,700.0,synful,alia,0.10396039603960396,0.875,0.05526315789473684,3,359,21,380,24
43,800.0,synful,alia,0.0707070707070707,0.875,0.03684210526315789,2,366,14,380,16
44,900.0,synful,alia,0.05115089514066496,0.9090909090909091,0.02631578947368421,1,370,10,380,11
45,1000.0,synful,alia,0.041237113402061855,1.0,0.021052631578947368,0,372,8,380,8
46,1100.0,synful,alia,0.031088082901554404,1.0,0.015789473684210527,0,374,6,380,6
47,1200.0,synful,alia,0.025974025974025976,1.0,0.013157894736842105,0,375,5,380,5
48,1300.0,synful,alia,0.01566579634464752,1.0,0.007894736842105263,0,377,3,380,3
49,1400.0,synful,alia,0.01566579634464752,1.0,0.007894736842105263,0,377,3,380,3
50,0.0,syntist_ffn,tyler,0.15638629283489097,0.08610634648370498,0.8508474576271187,2664,44,251,295,2915
51,100.0,syntist_ffn,tyler,0.3146997929606625,0.1975736568457539,0.7728813559322034,926,67,228,295,1154
52,200.0,syntist_ffn,tyler,0.3847487001733102,0.25844004656577413,0.752542372881356,637,73,222,295,859
53,300.0,syntist_ffn,tyler,0.4315270935960591,0.30416666666666664,0.7423728813559322,501,76,219,295,720
54,400.0,syntist_ffn,tyler,0.4657236126224157,0.34294871794871795,0.7254237288135593,410,81,214,295,624
55,500.0,syntist_ffn,tyler,0.5011933174224344,0.3867403314917127,0.711864406779661,333,85,210,295,543
56,600.0,syntist_ffn,tyler,0.5260482846251588,0.42073170731707316,0.7016949152542373,285,88,207,295,492
57,700.0,syntist_ffn,tyler,0.55359565807327,0.46153846153846156,0.6915254237288135,238,91,204,295,442
58,800.0,syntist_ffn,tyler,0.5657708628005658,0.4854368932038835,0.6779661016949152,212,95,200,295,412
59,900.0,syntist_ffn,tyler,0.5735080058224163,0.5025510204081632,0.6677966101694915,195,98,197,295,392
60,1000.0,syntist_ffn,tyler,0.5791855203619909,0.5217391304347826,0.6508474576271186,176,103,192,295,368
61,2000.0,syntist_ffn,tyler,0.5934065934065934,0.6454183266932271,0.5491525423728814,89,133,162,295,251
62,3000.0,syntist_ffn,tyler,0.5564853556485356,0.726775956284153,0.45084745762711864,50,162,133,295,183
63,4000.0,syntist_ffn,tyler,0.44705882352941173,0.7307692307692307,0.3220338983050847,35,200,95,295,130
64,5000.0,syntist_ffn,tyler,0.3846153846153846,0.7894736842105263,0.2542372881355932,20,220,75,295,95
65,6000.0,syntist_ffn,tyler,0.2991689750692521,0.8181818181818182,0.18305084745762712,12,241,54,295,66
66,7000.0,syntist_ffn,tyler,0.2608695652173913,0.9,0.15254237288135594,5,250,45,295,50
67,8000.0,syntist_ffn,tyler,0.21492537313432836,0.9,0.12203389830508475,4,259,36,295,40
68,9000.0,syntist_ffn,tyler,0.16666666666666666,0.9310344827586207,0.09152542372881356,2,268,27,295,29
69,10000.0,syntist_ffn,tyler,0.12063492063492061,0.95,0.06440677966101695,1,276,19,295,20
70,11000.0,syntist_ffn,tyler,0.10289389067524116,1.0,0.05423728813559322,0,279,16,295,16
71,12000.0,syntist_ffn,tyler,0.06557377049180328,1.0,0.03389830508474576,0,285,10,295,10
72,13000.0,syntist_ffn,tyler,0.0398671096345515,1.0,0.020338983050847456,0,289,6,295,6
73,14000.0,syntist_ffn,tyler,0.03333333333333333,1.0,0.01694915254237288,0,290,5,295,5
74,15000.0,syntist_ffn,tyler,0.020134228187919462,1.0,0.010169491525423728,0,292,3,295,3
75,16000.0,syntist_ffn,tyler,0.01346801346801347,1.0,0.006779661016949152,0,293,2,295,2
76,0.0,synful,tyler,0.6229050279329608,0.5296912114014252,0.7559322033898305,198,72,223,295,421
77,10.0,synful,tyler,0.625,0.5378973105134475,0.7457627118644068,189,75,220,295,409
78,20.0,synful,tyler,0.6383601756954611,0.5618556701030928,0.7389830508474576,170,77,218,295,388
79,30.0,synful,tyler,0.6425339366515838,0.5788043478260869,0.7220338983050848,155,82,213,295,368
80,40.0,synful,tyler,0.6440677966101694,0.5903954802259888,0.7084745762711865,145,86,209,295,354
81,50.0,synful,tyler,0.6498422712933754,0.6076696165191741,0.6983050847457627,133,89,206,295,339
82,60.0,synful,tyler,0.6517571884984025,0.6163141993957704,0.6915254237288135,127,91,204,295,331
83,70.0,synful,tyler,0.6513911620294599,0.629746835443038,0.6745762711864407,117,96,199,295,316
84,80.0,synful,tyler,0.6567164179104478,0.6428571428571429,0.6711864406779661,110,97,198,295,308
85,90.0,synful,tyler,0.6554054054054055,0.6531986531986532,0.6576271186440678,103,101,194,295,297
86,100.0,synful,tyler,0.6472602739726028,0.6539792387543253,0.6406779661016949,100,106,189,295,289
87,200.0,synful,tyler,0.6092184368737475,0.7450980392156863,0.5152542372881356,52,143,152,295,204
88,300.0,synful,tyler,0.518348623853211,0.8014184397163121,0.38305084745762713,28,182,113,295,141
89,400.0,synful,tyler,0.3856041131105398,0.7978723404255319,0.2542372881355932,19,220,75,295,94
90,500.0,synful,tyler,0.2936288088642659,0.803030303030303,0.17966101694915254,13,242,53,295,66
91,600.0,synful,tyler,0.16413373860182373,0.7941176470588235,0.09152542372881356,7,268,27,295,34
92,700.0,synful,tyler,0.12539184952978055,0.8333333333333334,0.06779661016949153,4,275,20,295,24
93,800.0,synful,tyler,0.090032154340836,0.875,0.04745762711864407,2,281,14,295,16
94,900.0,synful,tyler,0.05882352941176471,0.8181818181818182,0.030508474576271188,2,286,9,295,11
95,1000.0,synful,tyler,0.0396039603960396,0.75,0.020338983050847456,2,289,6,295,8
96,1100.0,synful,tyler,0.03322259136212625,0.8333333333333334,0.01694915254237288,1,290,5,295,6
97,1200.0,synful,tyler,0.02666666666666667,0.8,0.013559322033898305,1,291,4,295,5
98,1300.0,synful,tyler,0.013422818791946307,0.6666666666666666,0.006779661016949152,1,293,2,295,3
99,1400.0,synful,tyler,0.013422818791946307,0.6666666666666666,0.006779661016949152,1,293,2,295,3
